时间,电压传感器值,电流传感器值,位移传感器值,
  15:16:01 ,66,1,0,
  15:16:00 ,66,1,0,
  15:16:00 ,66,1,0,
  15:16:00 ,66,1,0,
  15:16:00 ,66,1,0,
  15:16:00 ,66,1,0,
  15:15:59 ,66,1,0,
  15:15:59 ,66,1,0,
  15:15:59 ,66,1,0,
  15:15:59 ,66,1,0,
  15:15:59 ,66,1,0,
  15:15:58 ,66,5,0,
  15:15:58 ,30,100,0,
  15:15:58 ,6,123,0,
  15:15:58 ,6,123,0,
  15:15:58 ,6,123,0,
  15:15:57 ,6,123,0,
  15:15:57 ,6,123,0,
  15:15:57 ,6,123,0,
  15:15:57 ,6,115,0,
  15:15:57 ,66,1,0,
  15:15:56 ,66,1,0,
  15:15:56 ,66,2,0,
  15:15:56 ,66,22,0,
  15:15:56 ,7,123,0,
  15:15:56 ,5,123,0,
  15:15:55 ,29,33,0,
  15:15:55 ,66,1,0,
  15:15:55 ,66,1,0,
  15:15:55 ,66,6,0,
  15:15:55 ,43,38,0,
  15:15:54 ,38,81,0,
  15:15:54 ,66,1,0,
  15:15:54 ,66,1,0,
  15:15:54 ,66,1,0,
  15:15:54 ,66,1,0,
  15:15:53 ,66,1,0,
  15:15:53 ,66,1,0,
  15:15:53 ,66,1,0,
  15:15:53 ,66,1,0,
  15:15:53 ,66,1,0,
  15:15:52 ,66,1,0,
  15:15:52 ,66,1,0,
  15:15:52 ,66,1,0,
  15:15:52 ,66,1,0,
  15:15:52 ,66,1,0,
  15:15:51 ,66,1,0,
  15:15:51 ,66,1,0,
  15:15:51 ,66,1,0,
  15:15:51 ,66,1,0,
  15:15:51 ,66,1,0,
  15:15:50 ,66,1,0,
  15:15:50 ,66,1,0,
  15:15:50 ,66,1,0,
  15:15:50 ,66,1,0,
  15:15:50 ,66,1,0,
  15:15:49 ,66,1,0,
  15:15:49 ,66,1,0,
  15:15:49 ,66,1,0,
  15:15:49 ,66,1,0,
  15:15:49 ,66,1,0,
  15:15:48 ,66,1,0,
  15:15:48 ,66,1,0,
  15:15:48 ,66,1,0,
  15:15:48 ,66,1,0,
  15:15:48 ,66,1,0,
  15:15:47 ,66,1,0,
  15:15:47 ,66,1,0,
  15:15:47 ,66,1,0,
  15:15:47 ,66,1,0,
  15:15:47 ,66,1,0,
  15:15:46 ,66,1,0,
  15:15:46 ,66,1,0,
  15:15:46 ,66,1,0,
  15:15:46 ,66,1,0,
  15:15:46 ,66,1,0,
  15:15:45 ,66,1,0,
  15:15:45 ,66,1,0,
  15:15:45 ,66,1,0,
  15:15:45 ,66,1,0,
  15:15:45 ,66,1,0,
  15:15:44 ,66,1,0,
  15:15:44 ,66,1,0,
  15:15:44 ,66,1,0,
  15:15:44 ,66,1,0,
  15:15:44 ,66,1,0,
  15:15:43 ,66,1,0,
  15:15:43 ,66,1,0,
  15:15:43 ,66,1,0,
  15:15:43 ,66,1,0,
  15:15:43 ,66,1,0,
  15:15:42 ,66,3,0,
  15:15:42 ,52,38,0,
  15:15:42 ,34,93,0,
  15:15:42 ,31,95,0,
  15:15:42 ,34,92,0,
  15:15:41 ,33,94,0,
  15:15:41 ,26,98,0,
  15:15:41 ,30,95,0,
  15:15:41 ,30,98,0,
  15:15:41 ,27,99,0,
  15:15:40 ,29,100,0,
  15:15:40 ,28,98,0,
  15:15:40 ,32,94,0,
  15:15:40 ,27,100,0,
  15:15:40 ,30,94,0,
  15:15:39 ,33,93,0,
  15:15:39 ,29,97,0,
  15:15:39 ,30,95,0,
  15:15:39 ,27,98,0,
  15:15:39 ,30,94,0,
  15:15:38 ,32,93,0,
  15:15:38 ,30,96,0,
  15:15:38 ,27,97,0,
  15:15:38 ,32,95,0,
  15:15:38 ,28,98,0,
  15:15:37 ,32,94,0,
  15:15:37 ,30,96,0,
  15:15:37 ,34,92,0,
  15:15:37 ,30,97,0,
  15:15:37 ,24,101,0,
  15:15:36 ,27,100,0,
  15:15:36 ,25,104,0,
  15:15:36 ,24,102,0,
  15:15:36 ,28,99,0,
  15:15:36 ,26,100,0,
  15:15:35 ,23,100,0,
  15:15:35 ,29,100,0,
  15:15:35 ,29,96,0,
  15:15:35 ,29,98,0,
  15:15:35 ,29,96,0,
  15:15:34 ,28,100,0,
  15:15:34 ,29,97,0,
  15:15:34 ,27,101,0,
  15:15:34 ,24,102,0,
  15:15:34 ,26,101,0,
  15:15:33 ,26,100,0,
  15:15:33 ,32,90,0,
  15:15:33 ,32,94,0,
  15:15:33 ,28,97,0,
  15:15:33 ,33,92,0,
  15:15:32 ,35,88,0,
  15:15:32 ,35,90,0,
  15:15:32 ,29,98,0,
  15:15:32 ,29,95,0,
  15:15:32 ,31,94,0,
  15:15:31 ,31,95,0,
  15:15:31 ,30,97,0,
  15:15:31 ,26,101,0,
  15:15:31 ,30,96,0,
  15:15:31 ,26,102,0,
  15:15:30 ,22,104,0,
  15:15:30 ,28,100,0,
  15:15:30 ,24,100,0,
  15:15:30 ,29,98,0,
  15:15:30 ,28,99,0,
  15:15:29 ,25,101,0,
  15:15:29 ,26,102,0,
  15:15:29 ,24,102,0,
  15:15:29 ,28,96,0,
  15:15:29 ,33,94,0,
  15:15:28 ,34,91,0,
  15:15:28 ,33,94,0,
  15:15:28 ,32,95,0,
  15:15:28 ,31,95,0,
  15:15:28 ,31,96,0,
  15:15:27 ,28,100,0,
  15:15:27 ,27,102,0,
  15:15:27 ,20,108,0,
  15:15:27 ,28,48,0,
  15:15:27 ,66,1,0,
  15:15:26 ,66,1,0,
  15:15:26 ,66,1,0,
  15:15:26 ,66,1,0,
  15:15:26 ,66,1,0,
  15:15:26 ,66,1,0,
  15:15:25 ,66,1,0,
  15:15:25 ,66,1,0,
  15:15:25 ,66,1,0,
  15:15:25 ,66,1,0,
  15:15:25 ,66,1,0,
  15:15:24 ,66,1,0,
  15:15:24 ,66,1,0,
  15:15:24 ,66,1,0,
  15:15:24 ,66,1,0,
  15:15:24 ,66,1,0,
  15:15:23 ,66,1,0,
